source_protocol,source_file,source_line,legacy_entry_type,legacy_wire_name,legacy_command_id,legacy_command_name,legacy_class,legacy_method,legacy_event,legacy_config_name,legacy_status,legacy_payload_summary,target_domain,target_feature,target_capability,target_rpc_kind,target_axtp_method,target_axtp_event,target_protocol_doc,target_match_basis,confidence,rationale,open_questions
rooms_ws_json,docs/legacy-migration/evidence/Rooms协议文档.md,4764,method,TestKvm,,,,TestKvm,,,,Rooms method field,diagnostic,kvmTest,diagnostic.kvmTest,method,diagnostic.runKvmTest,,docs/protocol/diagnostic/diagnostic.kvmTest.md,capability has docs/protocol draft (docs/protocol/diagnostic/diagnostic.kvmTest.md); method/event is taxonomy/spec candidate,high,KVM 产测归 diagnostic.kvmTest。,
rooms_ws_json,docs/legacy-migration/evidence/Rooms协议文档.md,4807,method,TestUsb,,,,TestUsb,,,,Rooms method field,diagnostic,inputTest,diagnostic.inputTest,method,diagnostic.runInputTest,,docs/protocol/diagnostic/diagnostic.inputTest.md,capability has docs/protocol draft (docs/protocol/diagnostic/diagnostic.inputTest.md); method/event is taxonomy/spec candidate,high,按键/USB/输入产测归 diagnostic.inputTest。,
rooms_ws_json,docs/legacy-migration/evidence/Rooms协议文档.md,4852,method,SetSn,,,,SetSn,,,,Rooms method field,diagnostic,manufacturing,diagnostic.manufacturing,method,diagnostic.setManufacturingData,,docs/protocol/diagnostic/diagnostic.manufacturing.md,capability has docs/protocol draft (docs/protocol/diagnostic/diagnostic.manufacturing.md); method/event is taxonomy/spec candidate,high,SN/MAC/HWID/加密信息写入归 diagnostic.manufacturing。,
rooms_ws_json,docs/legacy-migration/evidence/Rooms协议文档.md,4896,method,GetSn,,,,GetSn,,,,Rooms method field,device,identity,device.identity,method,device.getIdentity,,docs/protocol/device/device.identity.md,capability has docs/protocol draft (docs/protocol/device/device.identity.md); method/event is taxonomy/spec candidate,high,设备型号、SN、UID、HWID 等归 device.identity。,
rooms_ws_json,docs/legacy-migration/evidence/Rooms协议文档.md,4944,method,SetMacAddr,,,,SetMacAddr,,,,Rooms method field,network,interface,network.interface,method,network.setInterfaceConfig,,docs/protocol/network/network.interface.md,matched docs/protocol (docs/protocol/network/network.interface.md),medium,MAC 地址属于 network.interface 标识字段。,
rooms_ws_json,docs/legacy-migration/evidence/Rooms协议文档.md,4988,method,GetMacAddr,,,,GetMacAddr,,,,Rooms method field,network,interface,network.interface,method,network.getInterfaceInfo,,docs/protocol/network/network.interface.md,matched docs/protocol (docs/protocol/network/network.interface.md),medium,MAC 地址属于 network.interface 标识字段。,
rooms_ws_json,docs/legacy-migration/evidence/Rooms协议文档.md,5036,method,ResetButton,,,,ResetButton,,,,Rooms method field,diagnostic,inputTest,diagnostic.inputTest,method,diagnostic.runInputTest,,docs/protocol/diagnostic/diagnostic.inputTest.md,capability has docs/protocol draft (docs/protocol/diagnostic/diagnostic.inputTest.md); method/event is taxonomy/spec candidate,high,按键/USB/输入产测归 diagnostic.inputTest。,
rooms_ws_json,docs/legacy-migration/evidence/Rooms协议文档.md,5079,method,SetHwid,,,,SetHwid,,,,Rooms method field,diagnostic,manufacturing,diagnostic.manufacturing,method,diagnostic.setManufacturingData,,docs/protocol/diagnostic/diagnostic.manufacturing.md,capability has docs/protocol draft (docs/protocol/diagnostic/diagnostic.manufacturing.md); method/event is taxonomy/spec candidate,high,SN/MAC/HWID/加密信息写入归 diagnostic.manufacturing。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,37,method,KeepAlive,,,,KeepAlive,,,,心跳保活，用于双方检测连接存活与最后在线时间。,core,session,core.session,adapter_only,,,,core/session heartbeat or adapter-private,medium,保活/在线策略不进入 system.lifecycle；保留为 core/session 或适配层策略。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,48,event,KeepAlive,,,,,KeepAlive,,,心跳到达事件，用于记录最后在线时间（SDK 本地事件）。,system,lifecycle,system.lifecycle,event,,system.lifecycleStateChanged,docs/protocol/system/system.lifecycle.md,capability has docs/protocol draft (docs/protocol/system/system.lifecycle.md); method/event is taxonomy/spec candidate,medium,系统生命周期状态归 system.lifecycle。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,62,method,GetDeviceInfo,,,,GetDeviceInfo,,,,获取设备基本信息（型号、名称、资源使用情况、网络状态、版本等）。,device,info,device.info,method,device.getInfo,,docs/protocol/device/device.info.md,capability has docs/protocol draft (docs/protocol/device/device.info.md); method/event is taxonomy/spec candidate,high,设备基础信息归 device.info。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,81,method,SetDeviceName,,,,SetDeviceName,,,,设置设备自定义显示名称。,device,nameSetting,TBD,method,,,,deferred,medium,当前 device.info 只读；设备名设置待具体需求后另起草。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,97,method,SetSysTime,,,,SetSysTime,,,,同步或手动设置设备系统时间与时区。,system,time,system.time,method,system.setTimeConfig,,docs/protocol/system/system.time.md,matched docs/protocol (docs/protocol/system/system.time.md),high,校时、系统时间和时区归 system.time。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,119,method,ResetConfig,,,,ResetConfig,,,,恢复出厂设置。注意：执行后设备通常会自动重启。,system,initialization,system.initialization,method,system.reset,,docs/protocol/system/system.initialization.md,capability has docs/protocol draft (docs/protocol/system/system.initialization.md); method/event is taxonomy/spec candidate,medium,恢复配置/初始化/复位归 system.initialization。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,130,method,GetNetworkInfo,,,,GetNetworkInfo,,,,获取设备当前网络连接信息。,network,ip,network.ip,method,network.getIpConfig,,docs/protocol/network/network.ip.md,matched docs/protocol (docs/protocol/network/network.ip.md),high,IP/DHCP/netmask/gateway/default route 归 network.ip。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,162,method,GetSDInfo,,,,GetSDInfo,,,,获取 SD 卡挂载状态及容量信息。,storage,sdCard,storage.sdCard,method,storage.getSdCardState,,docs/protocol/storage/storage.sdCard.md,capability has docs/protocol draft (docs/protocol/storage/storage.sdCard.md); method/event is taxonomy/spec candidate,high,SD 卡状态、信息和格式化归 storage.sdCard。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,177,method,FormatSd,,,,FormatSd,,,,格式化 SD 卡。,storage,sdCard,storage.sdCard,method,storage.formatSdCard,,docs/protocol/storage/storage.sdCard.md,capability has docs/protocol draft (docs/protocol/storage/storage.sdCard.md); method/event is taxonomy/spec candidate,high,SD 卡状态、信息和格式化归 storage.sdCard。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,193,method,SetLineOutVolume,,,,SetLineOutVolume,,,,设置 Line-out 输出音量。,audio,volume,audio.volume,method,audio.setVolumeConfig,,docs/protocol/audio/audio.volume.md,matched docs/protocol (docs/protocol/audio/audio.volume.md),high,音量、增益、静音归 audio.volume。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,209,method,GetLineOutVolume,,,,GetLineOutVolume,,,,获取 Line-out 输出音量。,audio,volume,audio.volume,method,audio.getVolumeState,,docs/protocol/audio/audio.volume.md,capability has docs/protocol draft (docs/protocol/audio/audio.volume.md); method/event is taxonomy/spec candidate,high,音量、增益、静音归 audio.volume。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,222,method,SetLineInPreGain,,,,SetLineInPreGain,,,,设置 Line-in 预增益。,audio,input,audio.input,method,audio.setInputConfig,,docs/protocol/audio/audio.input.md,matched docs/protocol (docs/protocol/audio/audio.input.md),high,音频输入、Line-in、Mic、音源选择归 audio.input。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,238,method,GetLineInPreGain,,,,GetLineInPreGain,,,,获取 Line-in 预增益。,audio,input,audio.input,method,audio.getInputConfig,,docs/protocol/audio/audio.input.md,matched docs/protocol (docs/protocol/audio/audio.input.md),high,音频输入、Line-in、Mic、音源选择归 audio.input。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,255,method,RemoteUpgrade,,,,RemoteUpgrade,,,,触发设备固件远程升级任务。,firmware,ota,firmware.ota,stream_owner_method,firmware.beginOta,,,Naming and Taxonomy spec candidate; docs/protocol document not created yet,high,升级/远程升级/升级进度归 firmware.ota，数据块通过业务域建流。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,271,method,UpgradeProgress,,,,UpgradeProgress,,,,查询当前固件下载或安装的进度。,firmware,ota,firmware.ota,stream_owner_method,firmware.getOtaState,,,Naming and Taxonomy spec candidate; docs/protocol document not created yet,high,升级/远程升级/升级进度归 firmware.ota，数据块通过业务域建流。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,310,method,GetBindConfig,,,,GetBindConfig,,,,获取设备当前绑定状态。,auth,session,auth.session,method,auth.getSessionState,,docs/protocol/auth/auth.session.md,capability has docs/protocol draft (docs/protocol/auth/auth.session.md); method/event is taxonomy/spec candidate,medium,设备绑定/绑定码/绑定状态归 auth.session 候选。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,323,method,SetBindConfig,,,,SetBindConfig,,,,服务器主动通知设备更新绑定状态。,auth,session,auth.session,method,auth.createSession,,docs/protocol/auth/auth.session.md,capability has docs/protocol draft (docs/protocol/auth/auth.session.md); method/event is taxonomy/spec candidate,medium,设备绑定/绑定码/绑定状态归 auth.session 候选。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,353,event,OnTelemetryReport,,,,,OnTelemetryReport,,,遥测数据上报（如温度、电池电量）。,sensor,telemetry,sensor.telemetry,event,,sensor.telemetryReported,,Naming and Taxonomy spec candidate; docs/protocol document not created yet,low,遥测上报可候选为 sensor.telemetry，需确认是否拆为 device.power/sensor.*。,确认遥测字段集合后再定 feature。
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,372,method,SetPlaylistConfig,,,,SetPlaylistConfig,,,,设置设备数字标牌播放列表配置（全量同步）。,signage,playlist,signage.playlist,method,signage.setPlaylistConfig,,docs/protocol/signage/signage.playlist.md,matched docs/protocol (docs/protocol/signage/signage.playlist.md),high,播放列表配置归 signage.playlist。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,468,method,GetPlaylistConfig,,,,GetPlaylistConfig,,,,获取设备当前播放列表配置。,signage,playlist,signage.playlist,method,signage.getPlaylistConfig,,docs/protocol/signage/signage.playlist.md,matched docs/protocol (docs/protocol/signage/signage.playlist.md),high,播放列表配置归 signage.playlist。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,504,method,GetPlaylistItemUrl,,,,GetPlaylistItemUrl,,,,根据播放项 ID 获取最新资源 URL（用于资源 URL 即将过期时刷新）。,signage,media,signage.media,method,signage.listMedia,,docs/protocol/signage/signage.media.md,capability has docs/protocol draft (docs/protocol/signage/signage.media.md); method/event is taxonomy/spec candidate,high,播放项资源 URL 与媒体资源归 signage.media。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,557,method,GetAppearanceConfig,,,,GetAppearanceConfig,,,,获取设备外观配置。,signage,osd,signage.osd,method,signage.getOsdConfig,,docs/protocol/signage/signage.osd.md,matched docs/protocol (docs/protocol/signage/signage.osd.md),medium,数字标牌外观/面板配置归 signage.osd。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,580,method,SetAppearanceConfig,,,,SetAppearanceConfig,,,,设置设备外观配置。,signage,osd,signage.osd,method,signage.setOsdConfig,,docs/protocol/signage/signage.osd.md,matched docs/protocol (docs/protocol/signage/signage.osd.md),medium,数字标牌外观/面板配置归 signage.osd。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,612,method,GetUpdateConfig,,,,GetUpdateConfig,,,,获取设备更新配置。,firmware,updatePolicy,firmware.updatePolicy,method,firmware.getUpdatePolicyConfig,,docs/protocol/firmware/firmware.updatePolicy.md,matched docs/protocol (docs/protocol/firmware/firmware.updatePolicy.md),high,升级策略配置归 firmware.updatePolicy。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,640,method,SetUpdateConfig,,,,SetUpdateConfig,,,,设置设备更新配置。,firmware,updatePolicy,firmware.updatePolicy,method,firmware.setUpdatePolicyConfig,,docs/protocol/firmware/firmware.updatePolicy.md,matched docs/protocol (docs/protocol/firmware/firmware.updatePolicy.md),high,升级策略配置归 firmware.updatePolicy。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,677,method,GetScheduleConfig,,,,GetScheduleConfig,,,,获取设备计划任务配置（定时关机/重启）。,signage,schedule,signage.schedule,method,signage.getScheduleConfig,,docs/protocol/signage/signage.schedule.md,matched docs/protocol (docs/protocol/signage/signage.schedule.md),high,数字标牌播放计划归 signage.schedule。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,712,method,SetScheduleConfig,,,,SetScheduleConfig,,,,设置设备计划任务配置（定时关机/重启）。,signage,schedule,signage.schedule,method,signage.setScheduleConfig,,docs/protocol/signage/signage.schedule.md,matched docs/protocol (docs/protocol/signage/signage.schedule.md),high,数字标牌播放计划归 signage.schedule。,
signage_sdk,docs/legacy-migration/evidence/NearHub-Launcher数字标牌设备管理通用管理命令.md,756,method,RequestLogUpload,,,,RequestLogUpload,,,,请求设备打包日志并上传到 OSS。,log,export,log.export,method,log.createExport,,docs/protocol/log/log.export.md,matched docs/protocol (docs/protocol/log/log.export.md),high,日志打包、上传、导出结果归 log.export。,
